Time [s],Conversion X [-]
0.0,0.0007406503182870727
215.00295333727112,0.18148139105902783
282.33904311872413,0.23259259259259257
419.37389249852333,0.29481481481481486
582.3981098641465,0.41333333333333333
894.2705256940343,0.6148148148148148
1018.3108352868428,0.8540740514684606
1595.9834613112819,0.9733333333333334
