Time [s],Conversion X [-]
-3.544004725339634,0.008052708638360162
187.8322504430006,0.2898975109809663
282.4674858269385,0.37766564659406776
367.5235992350897,0.46404924835102235
503.4618442147898,0.5818591133764133
647.5847030452682,0.7970860533471307
751.5421749885643,0.8937185570074527
967.6417327259346,0.9179291897858686
1301.987710200925,0.9230361664091633
